"","r","t","K100","K105","K110","K115","K120","K125","K126","K127","K128","K129","K130","K131","K132","K133","K134","K135","K136","K137","K138","K139","K140","K141","K142","K143","K144","K145","K146","K147","K148","K149","K150","K155","K160","K165","K170","K175","K180","K185","K190","K195","K200","S"
"7380",0.0425,41988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,2.2675,1.8,0.4062,NA,0.02,NA,NA,NA,NA,NA,NA,NA,148.92
"7381",0.0425,41989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2517,1.7982,0.42,0.09,NA,NA,NA,0.01,NA,NA,NA,NA,148.8999
"7382",0.0425,41990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,NA,2.76,2.24,1.77,0.4068,0.09,NA,NA,NA,NA,NA,NA,NA,NA,148.84
"7383",0.0425,41991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2.2071,1.747,0.4009,0.088,0.02,0.01,NA,NA,NA,NA,NA,NA,148.84
"7384",0.0425,41992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,NA,1.7457,0.4009,0.09,NA,NA,NA,NA,NA,NA,NA,NA,148.8001
"7385",0.0425,41993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,0.3961,0.0877,0.03,0.01,NA,NA,NA,NA,NA,NA,148.825
"7386",0.0425,41994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA,2.22,1.7668,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.815
"7387",0.0425,41995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,NA,2.703,2.17,1.7329,0.3948,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.8
"7388",0.0425,41996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,2.19,1.7366,0.41,0.0891,NA,NA,NA,NA,NA,NA,NA,NA,148.75
"7389",0.0425,41997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91,NA,2.6868,NA,1.7215,0.3973,0.09,0.02,NA,NA,NA,NA,NA,NA,NA,148.7001
"7390",0.0425,41998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,NA,1.7389,0.4004,0.09,NA,NA,NA,NA,NA,NA,NA,NA,148.77
"7391",0.0425,41999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,NA,3.31,NA,2.18,1.7404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.81
"7392",0.0425,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,2.22,1.755,0.4033,0.09,NA,0.01,NA,NA,NA,NA,NA,NA,148.8301
"7393",0.0425,42001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3567,2.755,2.2366,1.7768,0.4136,0.09,NA,NA,NA,NA,NA,NA,NA,NA,148.885
"7394",0.0425,42002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7922,2.2677,1.8231,0.4257,0.09,NA,NA,NA,NA,NA,NA,NA,NA,148.959
"7395",0.0425,42003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2997,1.8238,0.4364,0.0885,NA,NA,NA,NA,NA,NA,NA,NA,148.95
"7396",0.0425,42004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,4.8,NA,NA,NA,2.3006,1.8225,0.435,0.09,NA,0.01,NA,NA,NA,NA,NA,NA,148.99
"7397",0.0425,42005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,NA,3.5,NA,2.3119,1.8593,0.4402,NA,0.02,NA,NA,NA,NA,NA,NA,NA,149.0917
"7398",0.0425,42006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,2.9,2.355,1.8864,0.4489,0.09,NA,NA,NA,NA,NA,NA,NA,NA,149.1074
"7399",0.0425,42007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,2.92,2.3614,1.8989,0.4526,0.0864,NA,NA,NA,NA,NA,NA,NA,NA,149.1497
"7400",0.0425,42008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9755,2.4013,1.9369,0.4684,0.09,NA,NA,NA,NA,NA,NA,NA,NA,149.2
"7401",0.0425,42009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,3.6,2.9846,2.4471,1.9631,0.4691,0.09,NA,NA,NA,NA,NA,NA,NA,NA,149.2815
"7402",0.0425,42010,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.55,NA,NA,NA,16.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,NA,3.7,NA,2.5202,2.0053,0.4947,0.0935,0.03,NA,NA,NA,NA,NA,NA,NA,149.56
"7403",0.0425,42011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49,3.775,NA,2.5838,2.0793,0.5123,0.0958,NA,NA,NA,NA,NA,NA,NA,NA,149.48
"7404",0.0425,42012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.575,2.0708,0.5028,0.0937,NA,0.01,NA,NA,NA,NA,NA,NA,149.585
"7405",0.0425,42013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51,3.85,3.191,2.6389,2.1152,0.5157,0.0978,0.02,NA,NA,NA,NA,NA,NA,NA,149.5401
"7406",0.0425,42014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,2.5675,2.0615,0.5001,0.0966,0.03,NA,NA,NA,NA,NA,NA,NA,149.4824
"7407",0.0425,42015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,4.45,NA,3.1298,2.555,2.0488,0.506,0.0999,NA,NA,NA,NA,NA,NA,NA,NA,149.44
"7408",0.0425,42016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1725,4.4364,NA,3.1,2.5471,2.0281,0.4943,0.095,NA,NA,NA,NA,NA,NA,NA,NA,149.38
"7409",0.0425,42017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,NA,NA,NA,NA,NA,3.115,2.5181,2.0214,0.4986,0.0913,NA,NA,NA,NA,NA,NA,NA,NA,149.37
"7410",0.0425,42018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0609,2.5136,2.0091,0.49,0.098,NA,NA,NA,NA,NA,NA,NA,NA,149.36
"7411",0.0425,42019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,2.488,1.9976,0.4878,0.1,NA,NA,NA,NA,NA,NA,NA,NA,149.35
"7412",0.0425,42020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4435,3.7,NA,2.5031,2.0347,0.497,0.1,NA,0.01,NA,NA,NA,NA,NA,NA,149.4996
"7413",0.0425,42021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76,NA,6.68,NA,5.05,4.35,NA,3.1,2.5207,2.0108,0.5072,0.1003,0.0238,NA,0.01,NA,NA,NA,NA,NA,149.27
"7414",0.0425,42022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,2.4767,1.9995,0.4864,0.1,NA,NA,NA,NA,NA,NA,NA,NA,149.2999
"7415",0.0425,42023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.456,1.9786,0.4806,0.1,0.03,NA,NA,NA,NA,NA,NA,NA,149.2819
"7416",0.0425,42024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,1.985,0.4881,0.0988,0.022,NA,NA,NA,NA,NA,NA,NA,149.28
"7417",0.0425,42025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.995,2.4618,1.9559,0.4842,0.0996,0.03,NA,NA,NA,NA,NA,NA,NA,149.19
"7418",0.0425,42026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,NA,2.3388,1.8892,0.4707,0.0984,0.03,NA,NA,NA,NA,NA,NA,NA,149.07
"7419",0.0425,42027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3542,1.8538,0.454,0.1,NA,NA,NA,NA,NA,NA,NA,NA,148.9401
"7420",0.0425,42028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,3.5,2.868,2.3132,1.8488,0.4448,0.1,0.03,NA,NA,NA,NA,NA,NA,NA,148.97
"7421",0.0425,42029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4.08,3.5,NA,2.2808,1.8283,0.4379,0.1,0.03,NA,NA,NA,NA,NA,NA,NA,149.03
"7422",0.0425,42030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58,NA,NA,NA,NA,NA,10.634,9.8383,8.35,NA,6.9778,NA,5.3955,4.7909,3.2695,3.0518,2.5079,2.1434,0.5197,0.1086,0.04,0.01,NA,NA,NA,NA,NA,NA,150.7
"7423",0.0425,42031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4143,NA,NA,NA,NA,6,5.6334,4.9799,4.0261,3.2963,2.7684,0.7455,0.1355,0.0267,NA,NA,NA,NA,NA,NA,NA,151.3
"7424",0.0425,42032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,7.6256,6.75,NA,5.0203,4.4517,3.5217,3.0169,0.8344,0.1407,0.0321,0.01,NA,NA,NA,NA,NA,NA,151.37
"7425",0.0425,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,10.95,NA,NA,7.7867,6.995,6.08,5.2929,4.3875,3.6559,3.0046,0.7907,0.1283,0.03,0.01,NA,NA,NA,NA,NA,NA,151.59
"7426",0.0425,42034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1909,3.6045,2.9118,0.7857,0.1194,0.0277,NA,NA,NA,NA,NA,NA,NA,151.32
"7427",0.0425,42035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45,NA,6.65,NA,NA,4.28,3.4585,2.8286,0.7722,0.1204,0.025,NA,NA,NA,NA,NA,NA,NA,151.14
"7428",0.0425,42036,NA,NA,NA,NA,NA,NA,25.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,6.7633,NA,NA,4.2825,3.5668,2.9922,0.7552,0.1172,0.026,0.01,NA,NA,NA,NA,NA,NA,151.58
"7429",0.0425,42037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,6.1,NA,4.6085,3.7,3.1232,0.8218,0.1304,0.0223,0.01,NA,NA,NA,NA,NA,NA,151.5
"7430",0.0425,42038,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.75,NA,NA,NA,NA,NA,16.76,15.81,NA,NA,NA,NA,NA,NA,NA,NA,7.051,6.05,NA,4.5,3.8,3.1835,0.8174,0.1288,NA,0.01,NA,NA,NA,NA,NA,NA,151.74
"7431",0.0425,42039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,6.97,6,NA,4.65,3.6543,3.1239,0.8312,0.1342,0.028,NA,NA,NA,NA,NA,NA,NA,151.5582
"7432",0.0425,42040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,10.4833,NA,NA,NA,6.6,6.03,5.2,4.1,3.4594,2.8447,0.7177,0.1045,0.03,NA,NA,NA,NA,NA,NA,NA,151.3
"7433",0.0425,42041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,10.05,NA,8.2,7.31,6.5,NA,NA,3.97,3.3133,2.7213,0.6749,0.0982,0.02,NA,NA,NA,NA,NA,NA,NA,150.8829
"7434",0.0425,42042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,18.5,NA,NA,NA,NA,NA,NA,11.2682,NA,NA,NA,7.3,NA,5.75,4.7,4.18,3.3745,2.7348,0.6861,0.1011,NA,NA,NA,NA,NA,NA,NA,NA,151.335
"7435",0.0425,42043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,11.25,NA,NA,NA,NA,NA,5.8,NA,4.25,NA,2.8941,0.7464,0.1159,0.0291,0.01,NA,NA,NA,NA,NA,NA,151.15
"7436",0.0425,42044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6944,NA,NA,NA,4.8329,NA,3.45,2.8292,0.7115,0.1092,0.02,NA,NA,NA,NA,NA,NA,NA,151.29
"7437",0.0425,42045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3.4636,2.8656,0.6926,0.105,0.02,NA,NA,NA,NA,NA,NA,NA,151.0421
"7438",0.0425,42046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49,NA,NA,NA,3.3096,2.6829,0.7062,0.1005,0.0196,NA,NA,NA,NA,NA,NA,NA,150.94
"7439",0.0425,42047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7004,3.078,2.4912,0.5673,0.08,0.01,NA,NA,NA,NA,NA,NA,NA,150.495
"7440",0.0425,42048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26,5.3,NA,3.87,3.2434,2.5858,0.6033,0.0829,0.02,NA,NA,NA,NA,NA,NA,NA,150.91
"7441",0.0425,42049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.95,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,3.24,2.5855,0.6,0.0959,0.01,NA,NA,NA,NA,NA,NA,NA,150.8879
"7442",0.0425,42050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.05,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,4.7,3.88,3.2936,2.6786,0.6492,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,150.9
"7443",0.0425,42051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,NA,NA,NA,NA,NA,5.5,NA,3.8525,3.25,2.6295,0.6363,0.0923,0.02,NA,NA,NA,NA,NA,NA,NA,150.8589
"7444",0.0425,42052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21,NA,NA,NA,7.3,NA,NA,NA,NA,3.37,2.7045,0.6799,0.097,NA,NA,NA,NA,NA,NA,NA,NA,151.1012
"7445",0.0425,42053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7747,0.6938,0.1063,0.015,NA,NA,NA,NA,NA,NA,NA,151.12
"7446",0.0425,42054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,NA,2.7573,0.69,0.104,0.01,NA,NA,NA,NA,NA,NA,NA,151.0823
"7447",0.0425,42055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,4.83,4.085,NA,2.754,0.6777,0.1057,NA,NA,NA,NA,NA,NA,NA,NA,151.05
"7448",0.0425,42056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,NA,NA,3.3,2.7286,0.6695,0.0909,0.0133,NA,NA,NA,NA,NA,NA,NA,151.03
"7449",0.0425,42057,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21,8.45,NA,6.55,NA,4.75,NA,3.4,2.7619,0.6768,0.0999,0.02,NA,NA,NA,NA,NA,NA,NA,151.205
"7450",0.0425,42058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,4.244,3.4667,2.8725,0.7286,0.1038,0.02,NA,NA,NA,NA,NA,NA,NA,151.41
"7451",0.0425,42059,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9714,NA,5.2,NA,3.715,3.0254,0.7852,0.1053,0.02,NA,NA,NA,NA,NA,NA,NA,151.72
"7452",0.0425,42060,NA,NA,NA,NA,32.05,NA,26.05,NA,NA,NA,22.05,NA,NA,NA,NA,16.9,NA,NA,14.0667,NA,11.95,NA,NA,9.05,8.1375,NA,NA,5.45,4.5639,3.8513,3.1503,0.8587,0.1214,0.02,NA,0.01,NA,NA,NA,NA,NA,151.46
"7453",0.0425,42061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.3275,NA,5.7961,4.7,3.9875,3.4016,2.6878,0.6623,0.0993,NA,NA,NA,NA,NA,NA,NA,NA,150.94
"7454",0.0425,42062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,8.35,7.45,NA,5.35,NA,NA,3.2941,2.7652,0.6589,0.088,0.02,NA,NA,NA,NA,NA,NA,NA,151.37
"7455",0.0425,42063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.05,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4667,5.6783,4.9,4.1444,NA,2.83,0.7137,0.1009,NA,NA,NA,NA,NA,NA,NA,NA,151.055
"7456",0.0425,42064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,4.7439,NA,NA,2.6834,0.6779,0.0996,0.018,NA,NA,NA,NA,NA,NA,NA,151.06
"7457",0.0425,42065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,20.25,NA,NA,NA,16.5,NA,14.2917,NA,NA,11.5267,10.3,9.6,NA,NA,6.9729,6.0422,5.5,4.6835,4,3.1135,0.8738,0.1254,NA,NA,NA,NA,NA,NA,NA,NA,152.01
"7458",0.0425,42066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,NA,NA,NA,14.4,NA,NA,11.8462,10.45,NA,8.846,6.7421,7,4.7767,3.9086,3.4423,2.6527,2.1829,0.5013,0.0649,0.0198,NA,NA,NA,NA,NA,NA,NA,149.39
"7459",0.0425,42067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,5.9,4.8563,4.2776,3.704,2.86,2.2536,1.9193,0.3564,0.056,0.01,NA,0.01,NA,NA,NA,NA,NA,148.89
"7460",0.0425,42068,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,6.25,NA,4.525,NA,NA,2.5463,2.3152,1.7089,0.3252,0.052,0.0123,NA,NA,NA,NA,NA,NA,NA,149.64
"7461",0.0425,42069,NA,NA,NA,NA,NA,NA,24,NA,NA,21,NA,NA,NA,16.75,15.7,NA,NA,NA,NA,NA,NA,NA,NA,6.75,NA,5,4.7133,NA,2.8309,2.4592,2.0154,0.377,0.0563,0.0163,NA,NA,NA,NA,NA,NA,NA,150.088
"7462",0.0425,42070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,6.43,5.6045,4.75,3.8667,3.16,2.5867,2.1284,0.4358,0.0719,0.02,NA,NA,NA,NA,NA,NA,NA,149.765
"7463",0.0425,42071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,13.55,12.75,NA,NA,NA,NA,NA,6.75,NA,NA,4.5978,4.0486,3.2714,2.5123,1.9135,0.4104,0.0688,NA,NA,NA,NA,NA,NA,NA,NA,150.65
"7464",0.0425,42072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,15.25,NA,NA,NA,11,NA,NA,NA,7.475,6.51,5.4015,4.698,4.0357,3.2028,2.5575,0.6058,0.0991,0.015,NA,NA,NA,NA,NA,NA,NA,150.75
"7465",0.0425,42073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,NA,5.46,NA,NA,2.955,2.5125,0.6016,0.0954,0.02,NA,NA,NA,NA,NA,NA,NA,150.89
"7466",0.0425,42074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.55,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,6.1,5.065,NA,3.51,2.9669,2.2831,0.4982,0.0885,NA,NA,NA,NA,NA,NA,NA,NA,150.44
"7467",0.0425,42075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8208,5.1478,4.3286,3.7,2.8529,2.3208,0.5212,0.088,NA,NA,NA,NA,NA,NA,NA,NA,150.76
"7468",0.0425,42076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,NA,NA,NA,14.28,13.2,12.3,NA,NA,NA,NA,NA,6.55,5.6406,NA,4.075,NA,2.66,2.324,0.483,0.0812,0.02,NA,NA,NA,NA,NA,NA,NA,150.2
"7469",0.0425,42077,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,7.4,6.4619,5.75,4.6,NA,3.1727,2.6059,2.048,0.4322,0.0726,0.0162,NA,NA,NA,NA,NA,NA,NA,149.9
"7470",0.0425,42078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,7.55,6.35,5.75,4.75,3.9417,NA,2.558,2.0217,0.4222,0.0605,NA,NA,NA,NA,NA,NA,NA,NA,149.99
